cluster_id,auto_label,last_log_count,forecast_log_count,predicted_growth,last_date
458,"inventory, method, control, management, inventory management",3.807,3.885,0.079,2025-10-01
727,"humidifier, humidifier humidifier, gas, humidification humidifier, humidification",2.639,2.718,0.079,2025-10-01
2375,"spectrum, method, apparatus, management, method apparatus",3.178,3.257,0.079,2025-10-01
536,"turbine, gas, gas turbine, cooling, method",2.485,2.562,0.077,2025-10-01
354,"mouse, computer, computer mouse, ergonomic, pad",2.565,2.642,0.077,2025-10-01
878,"terminal, mobile, mobile terminal, communication, method",0.0,0.076,0.076,2025-10-01
2353,"latency, network, method, reduction, packet",2.485,2.561,0.076,2025-10-01
1319,"collision, vehicle, method, aircraft, avoidance",4.812,4.888,0.076,2025-10-01
193,"loudspeaker, speaker, loudspeakers, loudspeaker loudspeaker, device",3.738,3.813,0.075,2025-10-01
715,"nucleic, nucleic acid, acid, method, dna",5.182,5.257,0.075,2025-10-01
939,"peptides, peptide, thereof, uses thereof, production",3.178,3.252,0.074,2025-10-01
28,"nail, method, device, nailing, fungal",3.135,3.208,0.073,2025-10-01
660,"cancer, breast, methods, breast cancer, prostate",3.045,3.118,0.073,2025-10-01
166,"chromatography, chromatographic, method, liquid chromatography, liquid",2.996,3.068,0.072,2025-10-01
631,"film, transistor, film transistor, method, manufacturing",0.0,0.071,0.071,2025-10-01
1392,"light, organic light, emitting, light emitting, organic",0.0,0.071,0.071,2025-10-01
2279,"pose, pose estimation, estimation, systems, methods",2.485,2.556,0.071,2025-10-01
886,"method, micro, electromechanical, micro electromechanical, stress",0.0,0.07,0.07,2025-10-01
318,"grinding, apparatus, grinder, device, grinding apparatus",3.178,3.246,0.068,2025-10-01
410,"device, photoelectric, photodiode, method, photodetector",3.296,3.363,0.067,2025-10-01
224,"tire, pneumatic, vehicle, pneumatic tire, method",3.219,3.286,0.067,2025-10-01
94,"mirror, assembly, rearview, rearview mirror, mirror assembly",3.714,3.779,0.065,2025-10-01
1313,"ophthalmic, apparatus, ophthalmologic, method, ophthalmological",0.0,0.065,0.065,2025-10-01
599,"signal, apparatus, processing, signal processing, method",3.829,3.894,0.065,2025-10-01
2253,"display, brightness, device, method, display brightness",2.197,2.262,0.064,2025-10-01
728,"resist, resist composition, composition, positive, positive resist",3.091,3.155,0.064,2025-10-01
1958,"detection, method, device, detection device, detection method",3.135,3.199,0.064,2025-10-01
862,"graphics, rendering, method, pipeline, processing",3.178,3.242,0.064,2025-10-01
304,"hanger, garment, garment hanger, hanging, hanger hanger",2.639,2.703,0.064,2025-10-01
1949,"propeller, pitch, blade, propellers, method",1.946,2.009,0.063,2025-10-01
668,"method, encryption, access, apparatus, using",5.389,5.452,0.063,2025-10-01
438,"optical, device, optical element, optical device, method",2.708,2.77,0.062,2025-10-01
1075,"workflow, method, management, workflow management, workflow method",3.135,3.197,0.062,2025-10-01
2141,"dehumidifier, dehumidification, device, method, portable",1.946,2.007,0.061,2025-10-01
689,"identification, radio, radio frequency, frequency, frequency identification",3.912,3.973,0.061,2025-10-01
66,"seismic, method, data, seismic data, exploration",3.135,3.195,0.06,2025-10-01
2335,"localization, mapping, localization mapping, simultaneous, simultaneous localization",2.398,2.457,0.059,2025-10-01
543,"gas, sensor, gas sensor, sensor gas, method",3.829,3.886,0.057,2025-10-01
1373,"tactile, device, method, tactile feedback, feedback",2.89,2.947,0.057,2025-10-01
883,"scintillator, radiation, panel, scintillator panel, scintillation",2.197,2.253,0.056,2025-10-01
472,"ice, apparatus, method, making, ice making",3.135,3.191,0.056,2025-10-01
1453,"image, forming, apparatus, image forming, forming apparatus",4.625,4.68,0.055,2025-10-01
435,"optoelectronic, opto, device, circuit, method",3.401,3.455,0.054,2025-10-01
1614,"method, emotion, affective, user, response",2.079,2.133,0.054,2025-10-01
1227,"air, conditioning, air conditioning, method, hvac",1.792,1.844,0.052,2025-10-01
1260,"flash, memory, flash memory, method, device",3.296,3.348,0.052,2025-10-01
126,"wound, dressing, wound dressing, method, wounds",3.367,3.418,0.051,2025-10-01
337,"pillow, cushion, method, supporting, head",2.565,2.616,0.051,2025-10-01
1228,"device, method, management, device management, interoperability",2.303,2.354,0.051,2025-10-01
982,"hydrogels, hydrogel, degradable, crosslinked, microgel",3.638,3.688,0.051,2025-10-01
295,"pool, swimming, swimming pool, cleaning, pool cleaning",3.178,3.229,0.05,2025-10-01
120,"absorbent, article, absorbent article, having, articles",3.296,3.345,0.049,2025-10-01
15,"fuse, method, circuit, fuser, fuse method",3.219,3.268,0.049,2025-10-01
1291,"appliance, method, control, operating, household",2.944,2.991,0.047,2025-10-01
724,"semiconductor, integrated, circuit, semiconductor integrated, integrated circuit",3.332,3.379,0.047,2025-10-01
584,"transformer, voltage, high, method, power",3.258,3.305,0.046,2025-10-01
1869,"information, processing, information processing, medium, apparatus",3.689,3.735,0.046,2025-10-01
1498,"ultrasound, apparatus, method, ultrasonic, imaging",5.572,5.618,0.046,2025-10-01
1947,"transdermal, delivery, therapeutic, patch, drug",3.367,3.412,0.045,2025-10-01
1591,"privacy, data, preserving, privacy preserving, method",3.714,3.759,0.045,2025-10-01
946,"mask, method, hard, device, fabrication",3.258,3.304,0.045,2025-10-01
130,"spark, plug, spark plug, method, plug spark",1.099,1.143,0.044,2025-10-01
1251,"repeater, wireless, method, wireless repeater, apparatus",2.398,2.442,0.044,2025-10-01
423,"control, method, device, apparatus, control method",3.434,3.478,0.044,2025-10-01
330,"enclosure, computer, computer enclosure, equipment, electronic",2.485,2.528,0.044,2025-10-01
1101,"film, display, polarizing, plate, polarizing plate",2.833,2.877,0.043,2025-10-01
1492,"cartridge, method, cartridge cartridge, cartridges, process cartridge",3.332,3.374,0.042,2025-10-01
748,"tire, pressure, apparatus, vehicle, method",3.258,3.3,0.042,2025-10-01
105,"photoresist, method, composition, photoresist composition, positive",2.708,2.75,0.042,2025-10-01
352,"input, device, input device, computer, user",3.401,3.442,0.041,2025-10-01
91,"irrigation, method, irrigation irrigation, tip, drip",2.996,3.036,0.04,2025-10-01
846,"motor, electric, electric motor, motor motor, motor electric",2.303,2.341,0.038,2025-10-01
908,"spectrometer, imaging, method, optical, imaging spectrometer",2.639,2.677,0.038,2025-10-01
43,"umbrella, structure, collapsible, collapsible umbrella, automatic",1.946,1.984,0.038,2025-10-01
1783,"power, supply, uninterruptible power, uninterruptible, power supply",2.079,2.116,0.037,2025-10-01
843,"relay, electromagnetic, electromagnetic relay, relay electromagnetic, relay relay",3.497,3.533,0.037,2025-10-01
59,"method, microelectromechanical, device, micro, structures",3.555,3.591,0.036,2025-10-01
3,"esd, protection, esd protection, circuit, method",2.944,2.98,0.035,2025-10-01
1665,"finfet, method, methods, fin, heights",3.045,3.079,0.035,2025-10-01
1407,"drag, reducing, vehicle, method, drag reducing",3.219,3.253,0.035,2025-10-01
1114,"medical, devices, device, medical device, medical devices",3.332,3.368,0.035,2025-10-01
189,"pallet, pallet pallet, palletizer, method, assembly",2.773,2.807,0.034,2025-10-01
1683,"lignin, derivatives, producing, process, native",1.792,1.826,0.034,2025-10-01
1490,"liquid, ejecting, apparatus, ejection, ejecting apparatus",3.638,3.671,0.033,2025-10-01
261,"heart, method, stimulation, device, apparatus",3.932,3.964,0.032,2025-10-01
265,"timepiece, device, electronic, electronic timepiece, time",2.944,2.977,0.032,2025-10-01
685,"memory, testing, method, semiconductor, device",2.565,2.596,0.032,2025-10-01
1867,"deposition, film, method, film deposition, apparatus",3.434,3.465,0.031,2025-10-01
57,"method, sampling, sample, apparatus, apparatus method",3.664,3.694,0.031,2025-10-01
627,"loop, phase, locked, locked loop, phase locked",2.708,2.738,0.03,2025-10-01
425,"lens, eyeglass, eyeglasses, spectacles, lenses",2.639,2.669,0.03,2025-10-01
1560,"pacing, cardiac, method, ventricular, methods",2.89,2.92,0.03,2025-10-01
1841,"panel, method, floor, panels, manufacturing",3.466,3.494,0.029,2025-10-01
1917,"bra, support, breast, cup, garment",1.386,1.416,0.029,2025-10-01
615,"silicon, silicon carbide, carbide, method, sic",3.871,3.899,0.028,2025-10-01
18,"asphalt, method, apparatus, polymer, modified",2.89,2.916,0.026,2025-10-01
691,"memory, magnetic, random access, random, access",2.639,2.664,0.025,2025-10-01
364,"board, printed, circuit, circuit board, method",3.526,3.552,0.025,2025-10-01
1007,"raman, spectroscopy, raman spectroscopy, enhanced, enhanced raman",3.135,3.16,0.025,2025-10-01
5,"watermark, method, digital, apparatus, method apparatus",2.996,3.019,0.023,2025-10-01
723,"connector, connector connector, divided connector, divided, connector divided",3.296,3.319,0.023,2025-10-01
1243,"lens, intraocular, intraocular lens, accommodating intraocular, accommodating",2.996,3.017,0.022,2025-10-01
1531,"alert, alerts, method, systems, generating",2.89,2.912,0.022,2025-10-01
859,"video, processing, apparatus, video signal, signal",0.0,0.021,0.021,2025-10-01
1376,"refrigerator, door, method, refrigerator door, assembly",3.332,3.352,0.02,2025-10-01
563,"composite, method, material, composite material, manufacturing",3.401,3.42,0.019,2025-10-01
346,"vehicle, structure, body, frame, reinforcement",4.078,4.097,0.019,2025-10-01
1586,"tetrafluoropropene, process, chloro, producing, trifluoropropene",3.611,3.629,0.018,2025-10-01
1031,"audio, coding, signal, method, audio signal",2.773,2.79,0.017,2025-10-01
952,"module, electronic, method, circuit, modules",2.89,2.908,0.017,2025-10-01
1604,"apparatus, paper, sheet, conveying, printing",3.367,3.384,0.016,2025-10-01
244,"electrosurgical, tissue, instrument, sealing, device",2.996,3.011,0.016,2025-10-01
324,"conveyor, conveying, device, material, apparatus",3.664,3.679,0.016,2025-10-01
1385,"cannula, use, methods, surgical, method",1.946,1.962,0.016,2025-10-01
50,"circuit, breaker, circuit breaker, power, mechanism",3.497,3.511,0.015,2025-10-01
786,"titanium, process, dioxide, titanium dioxide, producing",2.944,2.959,0.015,2025-10-01
637,"rubber, rubber composition, composition, process, silica",2.485,2.498,0.013,2025-10-01
586,"protection, device, voltage, circuit, overcurrent",3.367,3.381,0.013,2025-10-01
1523,"scaffold, scaffolds, tissue, method, thereof",2.639,2.652,0.013,2025-10-01
63,"alignment, method, apparatus, device, aligning",2.89,2.902,0.012,2025-10-01
137,"shielding, emi, electromagnetic, shield, emi shielding",3.526,3.537,0.01,2025-10-01
867,"heat, heat dissipation, dissipation, dissipating, device",4.19,4.199,0.01,2025-10-01
611,"polishing, chemical, mechanical, chemical mechanical, mechanical polishing",3.714,3.722,0.009,2025-10-01
239,"image, solid state, state, solid, state image",3.497,3.506,0.009,2025-10-01
1646,"hyperspectral, imaging, multispectral, method, hyperspectral imaging",2.833,2.842,0.009,2025-10-01
1137,"transaction, processing, method, transactions, methods",3.219,3.228,0.009,2025-10-01
446,"optical, module, optical module, module optical, method",2.485,2.494,0.009,2025-10-01
419,"lamp, assembly, structure, lamp structure, lamp assembly",3.97,3.979,0.008,2025-10-01
344,"bed, mattress, frame, support, mechanism",4.111,4.119,0.008,2025-10-01
168,"biopsy, method, needle, biopsy needle, forceps",2.485,2.492,0.007,2025-10-01
2393,"server, method, control, server method, method server",1.099,1.105,0.007,2025-10-01
466,"video, method, coding, apparatus, encoding",1.792,1.798,0.006,2025-10-01
2190,"crispr, cas, crispr cas, genome, methods",3.091,3.096,0.005,2025-10-01
459,"compression, data, method, data compression, apparatus",4.007,4.012,0.005,2025-10-01
836,"device, feedback, tactile, haptic, haptic feedback",3.434,3.439,0.005,2025-10-01
870,"cells, stem, stem cells, cell, methods",3.689,3.693,0.005,2025-10-01
885,"imprint, lithography, imprint lithography, method, alignment",2.773,2.776,0.004,2025-10-01
491,"detergent, composition, compositions, detergent composition, detergent compositions",2.639,2.642,0.003,2025-10-01
522,"method, apparatus, method apparatus, using, point",3.296,3.298,0.002,2025-10-01
480,"apparatus, image, sheet, forming apparatus, image forming",3.664,3.664,0.001,2025-10-01
385,"vehicle, control, method, controlling, speed",3.401,3.403,0.001,2025-10-01
2332,"imaging, control, method, apparatus, control method",3.045,3.044,-0.0,2025-10-01
1891,"structure, semiconductor, semiconductor structure, thereof, thereof semiconductor",3.892,3.892,0.0,2025-10-01
744,"sorting, sorter, apparatus, method, objects",2.639,2.639,0.0,2025-10-01
1034,"speech, recognition, speech recognition, method, apparatus",5.268,5.268,0.0,2025-10-01
199,"firearm, firing, device, ammunition, apparatus",4.913,4.912,-0.001,2025-10-01
1110,"anchor, using, surface, anchoring, method",3.332,3.33,-0.002,2025-10-01
232,"analyte, method, analytes, strip, sensing",3.689,3.687,-0.002,2025-10-01
52,"insulation, insulating, method, material, insulated",3.638,3.634,-0.003,2025-10-01
1799,"tire, pressure, tire pressure, method, wheel",3.219,3.216,-0.003,2025-10-01
1286,"gesture, method, gestures, apparatus, method apparatus",3.638,3.635,-0.003,2025-10-01
651,"resin, resin composition, composition, thermoplastic, compositions",4.127,4.124,-0.003,2025-10-01
623,"nitride, semiconductor, method, nitride semiconductor, device",3.497,3.493,-0.003,2025-10-01
367,"abrasive, tool, abrasive tool, process, disc",2.398,2.395,-0.003,2025-10-01
1782,"antibodies, thereof, methods, uses, anti",5.811,5.808,-0.003,2025-10-01
1325,"request, automatic repeat, repeat request, repeat, automatic",3.332,3.328,-0.004,2025-10-01
312,"tool, handle, gripper, screw, hand",3.584,3.58,-0.004,2025-10-01
1704,"receiver, signal, transmitter, transmitting, receiving",3.497,3.492,-0.004,2025-10-01
1555,"force, sensor, sensing, method, force sensor",2.708,2.704,-0.004,2025-10-01
1135,"insurance, method, risk, life, management",2.565,2.561,-0.004,2025-10-01
1606,"fall, detection, protection, method, fall detection",2.398,2.393,-0.005,2025-10-01
415,"lighting, device, motor, light, lighting device",3.611,3.606,-0.005,2025-10-01
1811,"telemetry, method, systems, power, apparatus",2.639,2.634,-0.005,2025-10-01
1600,"electronic, electronic component, component, component electronic, device electronic",2.485,2.479,-0.006,2025-10-01
2082,"assistant, personal, virtual, personal assistant, digital",2.708,2.701,-0.007,2025-10-01
1569,"bluetooth, method, pairing, device, wireless",2.398,2.391,-0.007,2025-10-01
75,"curtain, inflatable, inflatable curtain, curtain inflatable, device",2.398,2.39,-0.008,2025-10-01
1397,"light, light emitting, emitting, emitting diode, diode",3.332,3.324,-0.008,2025-10-01
1538,"gate, circuit, driver, gate driver, driving",2.773,2.765,-0.008,2025-10-01
1433,"depth, method, image, apparatus, using",3.296,3.287,-0.009,2025-10-01
1408,"saddle, vehicle, type, type vehicle, saddle riding",2.398,2.389,-0.009,2025-10-01
348,"silica, method, producing, process, process producing",2.485,2.475,-0.01,2025-10-01
1133,"risk, method, risk management, management, methods",2.833,2.822,-0.011,2025-10-01
2331,"spectacle, lens, spectacle lens, method, spectacles",2.485,2.473,-0.012,2025-10-01
1708,"automatic repeat, repeat, repeat request, automatic, request",2.639,2.627,-0.012,2025-10-01
1416,"lane, method, road, road lane, apparatus",3.689,3.676,-0.013,2025-10-01
461,"vacuum, cleaner, vacuum cleaner, vacuum switch, switch",2.773,2.76,-0.013,2025-10-01
212,"electrostatic, discharge, electrostatic discharge, protection, discharge protection",3.664,3.65,-0.013,2025-10-01
534,"printing, method, apparatus, print, printer",2.89,2.877,-0.013,2025-10-01
2296,"storage, device, storage device, device storage, data",3.178,3.164,-0.015,2025-10-01
96,"carbon, nanotubes, carbon nanotubes, nanotube, method",2.708,2.693,-0.015,2025-10-01
1055,"power, vehicle, supply, power supply, apparatus",3.638,3.622,-0.015,2025-10-01
1546,"data, data center, center, method, centers",2.708,2.692,-0.016,2025-10-01
8,"solar, method, photovoltaic, module, cell",5.442,5.427,-0.016,2025-10-01
690,"object, oriented, method, object oriented, software",2.398,2.38,-0.017,2025-10-01
2289,"network, slice, network slice, method, slicing",3.664,3.646,-0.018,2025-10-01
1033,"sram, cell, sram cell, method, having",3.807,3.787,-0.019,2025-10-01
1439,"defibrillator, defibrillation, method, external, defibrillators",2.639,2.62,-0.019,2025-10-01
2014,"robot, arm, device, robot arm, arm robot",2.485,2.464,-0.021,2025-10-01
99,"mass, spectrometer, mass spectrometer, time, mass spectrometry",3.611,3.59,-0.021,2025-10-01
1442,"imaging, device, imaging device, methods, method",2.398,2.377,-0.021,2025-10-01
857,"scanner, scanning, apparatus, method, scan",3.714,3.693,-0.021,2025-10-01
391,"magnetic, resonance, magnetic resonance, method, apparatus",4.477,4.456,-0.021,2025-10-01
709,"memory, semiconductor, device, semiconductor memory, memory device",4.043,4.022,-0.021,2025-10-01
892,"glucose, blood, method, sugar, monitoring",3.178,3.156,-0.022,2025-10-01
515,"refrigeration, refrigerant, device, evaporative, cooling",3.784,3.762,-0.022,2025-10-01
1220,"surgical, instrument, surgical instrument, method, device",5.283,5.261,-0.022,2025-10-01
513,"switch, device, multi directional, multi, directional",3.091,3.068,-0.023,2025-10-01
1038,"shift, register, shift register, display, circuit",2.708,2.685,-0.023,2025-10-01
1764,"substrate, processing, substrate processing, processing apparatus, apparatus",3.178,3.154,-0.024,2025-10-01
39,"fence, post, fence post, method, fencing",3.045,3.019,-0.026,2025-10-01
274,"downhole, method, apparatus, tool, downhole tool",3.638,3.611,-0.027,2025-10-01
1476,"methods, compositions, immune, compositions methods, method",3.178,3.15,-0.028,2025-10-01
2049,"unit, air, unit air, conditioning, air conditioning",0.0,-0.029,-0.029,2025-10-01
144,"box, electrical, connection, junction, connection box",2.944,2.916,-0.029,2025-10-01
894,"parking, method, vehicle, device, assist",3.989,3.96,-0.029,2025-10-01
101,"ion, beam, ion beam, method, apparatus",3.638,3.609,-0.029,2025-10-01
1049,"dishwasher, method, dishwasher dishwasher, washing, machine",3.611,3.581,-0.03,2025-10-01
1744,"treatment, device, method, treatment device, therapy",2.773,2.743,-0.03,2025-10-01
358,"measuring, device, method, measuring device, measurement",3.85,3.819,-0.031,2025-10-01
549,"etching, method, etch, semiconductor, etch method",4.29,4.259,-0.031,2025-10-01
2120,"semiconductor, structure, method, semiconductor structure, forming",3.219,3.188,-0.031,2025-10-01
397,"ray, apparatus, source, ray source, detector",4.477,4.443,-0.034,2025-10-01
489,"engine, control, engine control, method, control engine",2.996,2.962,-0.034,2025-10-01
947,"golf, golf club, club, head, club head",2.197,2.163,-0.034,2025-10-01
1086,"droplet, method, apparatus, liquid, device",3.091,3.056,-0.035,2025-10-01
97,"cement, method, containing, materials, cementitious",3.555,3.52,-0.035,2025-10-01
1106,"logging, log, method, data, systems",2.996,2.961,-0.035,2025-10-01
1545,"correction, error, error correction, method, encoding",2.639,2.603,-0.036,2025-10-01
460,"vacuum, pump, vacuum pump, vacuum pumps, screw",2.565,2.529,-0.036,2025-10-01
273,"article, articles, apparatus, device, like",2.944,2.908,-0.037,2025-10-01
577,"coating, composition, method, process, coatings",4.489,4.452,-0.037,2025-10-01
756,"microphone, speaker, microphone microphone, directional, device",3.219,3.182,-0.037,2025-10-01
1248,"carbon, dioxide, carbon dioxide, method, apparatus",4.043,4.005,-0.038,2025-10-01
2271,"medication, method, prescription, apparatus, device",3.219,3.18,-0.038,2025-10-01
569,"ceramic, method, composition, producing, dielectric",3.135,3.098,-0.038,2025-10-01
904,"hitch, trailer, trailer hitch, assembly, hitch trailer",4.304,4.266,-0.038,2025-10-01
1043,"liquid crystal, liquid, crystal, display, crystal display",3.367,3.329,-0.039,2025-10-01
773,"filter, color, color filter, method, filter color",2.565,2.526,-0.039,2025-10-01
1652,"energy, harvesting, energy harvesting, method, apparatus",3.219,3.18,-0.039,2025-10-01
960,"fault, arc, arc fault, circuit, interrupter",3.332,3.293,-0.039,2025-10-01
551,"cell, electrochemical, electrochemical cell, method, electrolyte",3.434,3.395,-0.039,2025-10-01
1127,"emergency, method, calls, methods, location",3.332,3.293,-0.039,2025-10-01
1691,"pest, control, pest control, method, composition",3.761,3.722,-0.04,2025-10-01
1406,"attachment, assembly, bar, assembly attachment, attachment apparatus",2.944,2.905,-0.04,2025-10-01
1585,"register, registers, method, instruction, processor",3.367,3.327,-0.04,2025-10-01
887,"organic, method, film, organic semiconductor, semiconductor",3.434,3.394,-0.04,2025-10-01
336,"inflatable, device, apparatus, device inflatable, inflatable device",2.944,2.903,-0.041,2025-10-01
1946,"terminal, method, apparatus, user, portable",2.398,2.356,-0.042,2025-10-01
1016,"canopy, collapsible, tent, shelter, portable",2.708,2.666,-0.043,2025-10-01
1024,"event, method, events, apparatus, data",3.584,3.54,-0.043,2025-10-01
1061,"notification, method, response, providing, notifications",3.526,3.483,-0.043,2025-10-01
798,"paging, apparatus, method apparatus, method, wireless",3.689,3.646,-0.043,2025-10-01
132,"connector, electrical, electrical connector, having, connector having",6.016,5.972,-0.044,2025-10-01
1295,"fertilizer, process, method, release, nitrogen",1.946,1.902,-0.044,2025-10-01
160,"applicator, method, applicator applicator, having, fluid",3.135,3.091,-0.044,2025-10-01
524,"fan, cooling, motor, blade, cooling fan",2.639,2.594,-0.045,2025-10-01
56,"image, apparatus, processing, image processing, processing apparatus",3.258,3.213,-0.045,2025-10-01
1771,"injection, molding, injection molding, apparatus, method",2.944,2.899,-0.045,2025-10-01
172,"piezoelectric, method, transformer, piezoelectric transformer, device",3.784,3.738,-0.046,2025-10-01
1173,"tamper, tamper resistant, resistant, resistant module, module",2.485,2.439,-0.046,2025-10-01
1780,"fusion, proteins, fusion proteins, protein, fusion protein",2.485,2.439,-0.046,2025-10-01
621,"dielectric, method, layer, constant, dielectric constant",2.303,2.257,-0.046,2025-10-01
2383,"semiconductor, circuit, integrated, integrated circuit, semiconductor integrated",2.079,2.032,-0.047,2025-10-01
1663,"display, flexible, flexible display, device, display device",3.714,3.664,-0.049,2025-10-01
761,"paint, method, painting, automotive, process",2.197,2.148,-0.049,2025-10-01
1394,"graphene, method, nano, device, sheet",3.85,3.801,-0.049,2025-10-01
729,"ball, golf, golf ball, ball golf, distance",3.912,3.862,-0.05,2025-10-01
564,"laminate, laminated, apparatus, process, laminating",3.912,3.862,-0.05,2025-10-01
1077,"ultra, wideband, ultra wideband, communication, method",3.466,3.415,-0.05,2025-10-01
644,"field, effect, field effect, transistor, effect transistor",3.434,3.383,-0.051,2025-10-01
2009,"ray, tracing, ray tracing, method, apparatus",2.89,2.838,-0.052,2025-10-01
1550,"collision, avoidance, collision avoidance, vehicle, method",3.497,3.444,-0.053,2025-10-01
704,"memory, volatile, non volatile, non, method",3.555,3.502,-0.053,2025-10-01
889,"barrier, movable, movable barrier, method, apparatus",3.332,3.279,-0.053,2025-10-01
148,"microfluidic, devices, microfluidic devices, fluid, methods",3.807,3.752,-0.054,2025-10-01
1379,"hash, method, hashing, apparatus, hash function",2.565,2.511,-0.054,2025-10-01
1562,"audience, measurement, audience measurement, method, apparatus",2.485,2.431,-0.054,2025-10-01
510,"engine, combustion, internal combustion, internal, method",3.638,3.583,-0.054,2025-10-01
512,"cryogenic, liquid, storage, device, method",3.871,3.816,-0.055,2025-10-01
165,"sensor, capacitive, sensor capacitive, pressure sensor, pressure",3.401,3.346,-0.055,2025-10-01
298,"inductor, method, manufacturing, method manufacturing, high",3.85,3.796,-0.055,2025-10-01
1852,"disinfection, disinfecting, method, device, systems",2.89,2.833,-0.057,2025-10-01
1701,"cloud, computing, cloud computing, method, based",3.401,3.345,-0.057,2025-10-01
314,"wheel, vehicle, axle, vehicle wheel, apparatus",3.638,3.579,-0.058,2025-10-01
1950,"vehicle, alert, notification, method, warning",2.944,2.886,-0.058,2025-10-01
9,"diamond, method, like, film, diamond like",2.89,2.831,-0.059,2025-10-01
1593,"reference, method, signal, reference signal, communication",3.638,3.578,-0.059,2025-10-01
378,"robot, method, control, robot robot, apparatus",4.575,4.516,-0.059,2025-10-01
842,"subterranean, method, apparatus, methods, zones",3.258,3.199,-0.06,2025-10-01
806,"monitoring, method, method monitoring, monitoring method, device",3.761,3.702,-0.06,2025-10-01
541,"ink, method, apparatus, container, ink container",5.82,5.76,-0.06,2025-10-01
1409,"firmware, method, update, device, firmware update",3.434,3.373,-0.061,2025-10-01
825,"derivatives, substituted, use, preparation, 8242",6.094,6.033,-0.061,2025-10-01
243,"blood, dialysis, collection, method, blood collection",3.296,3.235,-0.061,2025-10-01
242,"tissue, method, apparatus, method apparatus, temporarily",3.738,3.677,-0.061,2025-10-01
464,"recording, image, apparatus, image recording, method",2.565,2.504,-0.061,2025-10-01
484,"piston, engine, piston engine, hydraulic, axial piston",1.099,1.037,-0.062,2025-10-01
79,"method, blasting, apparatus, explosives, blast",2.485,2.423,-0.062,2025-10-01
225,"snow, method, apparatus, apparatus method, snow ice",2.303,2.241,-0.062,2025-10-01
342,"truck, cargo, bed, truck bed, extender",3.135,3.073,-0.063,2025-10-01
143,"hydraulic, device, circuit, control, vehicle",3.689,3.626,-0.063,2025-10-01
1151,"session, method, using, state, server",2.708,2.645,-0.063,2025-10-01
95,"shock, shock absorber, absorber, absorber shock, mount",3.664,3.6,-0.063,2025-10-01
1428,"food, apparatus, method, device, preparation",3.367,3.303,-0.064,2025-10-01
1311,"storage, energy, energy storage, device, storage device",4.234,4.169,-0.065,2025-10-01
497,"solenoid, valve, solenoid valve, device, control",2.639,2.574,-0.065,2025-10-01
1786,"interference, method, wireless, interference cancellation, communication",4.111,4.045,-0.065,2025-10-01
306,"ladder, device, surface, support, rung",3.091,3.024,-0.067,2025-10-01
1288,"display, organic, device, electroluminescent, display device",2.833,2.766,-0.067,2025-10-01
141,"garment, clothing, protective, protecting, disposable",3.807,3.739,-0.067,2025-10-01
900,"oled, display, oled display, having, display having",2.833,2.767,-0.067,2025-10-01
476,"sewing, machine, sewing machine, embroidery, device",2.773,2.704,-0.068,2025-10-01
845,"vehicle, communication, method, wireless, data",3.807,3.739,-0.068,2025-10-01
1145,"inflammatory, compounds, treatment, treatment inflammatory, anti",2.565,2.497,-0.068,2025-10-01
970,"film, transistor, film transistor, array, transistor array",3.401,3.332,-0.069,2025-10-01
249,"exercise, apparatus, device, exercising, method",4.522,4.453,-0.069,2025-10-01
979,"face, method, facial, detection, methods",3.784,3.715,-0.069,2025-10-01
1289,"battery, secondary, secondary battery, battery secondary, method",3.219,3.15,-0.069,2025-10-01
1754,"rotary, machine, device, rotary machine, machine rotary",2.708,2.639,-0.069,2025-10-01
1945,"virtual, reality, virtual reality, method, objects",3.714,3.643,-0.07,2025-10-01
195,"toy, amusement, apparatus, ride, installation",3.497,3.427,-0.07,2025-10-01
1117,"optical, semiconductor, device, method, optical semiconductor",3.912,3.84,-0.072,2025-10-01
640,"gps, method, receiver, satellite, positioning",3.091,3.019,-0.072,2025-10-01
1091,"sleep, sleep apnea, apnea, method, methods",2.303,2.229,-0.073,2025-10-01
1079,"semiconductor, semiconductor device, device, manufacturing, method",3.989,3.916,-0.073,2025-10-01
1845,"powertrain, vehicle, method, drivetrain, vehicle powertrain",2.303,2.227,-0.075,2025-10-01
1095,"coherence, tomography, optical, optical coherence, coherence tomography",2.398,2.322,-0.076,2025-10-01
1533,"semiconductor, light, light emitting, semiconductor light, emitting",3.761,3.685,-0.076,2025-10-01
546,"retardant, flame, flame retardant, composition, resin",3.258,3.181,-0.077,2025-10-01
186,"toilet, water, device, flushing, toilet flushing",3.367,3.29,-0.077,2025-10-01
507,"bag, bags, apparatus, method, backpack",3.611,3.534,-0.077,2025-10-01
315,"probe, tip, device, self, probes",3.526,3.45,-0.077,2025-10-01
1540,"power, power conversion, conversion, apparatus, conversion apparatus",3.045,2.966,-0.078,2025-10-01
504,"valve, pressure, device, fluid, method",5.576,5.498,-0.078,2025-10-01
1666,"dimensional, method, using, generating, model",3.497,3.419,-0.078,2025-10-01
311,"fastening, fastener, assembly, clip, method",3.97,3.893,-0.078,2025-10-01
322,"roller, fixing, device, surface, bearing",3.497,3.417,-0.079,2025-10-01
381,"coil, method, coils, surface, device",3.784,3.704,-0.08,2025-10-01
625,"clock, signal, clock signal, circuit, method",3.85,3.771,-0.08,2025-10-01
